RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard5,SCLSingle Family Low IncomeLighting Exterior Standard5Existing,SCLSingle Family Low IncomeLighting Exterior StandardMarket Average Lighting ExteriorExisting,SCLSingle Family Low IncomeLighting Exterior StandardExisting,SCL,Single Family Low Income,Lighting Exterior Standard,5,Market Average Lighting Exterior,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard4,SCLSingle Family Low IncomeLighting Exterior Standard4Existing,SCLSingle Family Low IncomeLighting Exterior StandardCFLExisting,SCLSingle Family Low IncomeLighting Exterior StandardExisting,SCL,Single Family Low Income,Lighting Exterior Standard,4,CFL,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard3,SCLSingle Family Low IncomeLighting Exterior Standard3Existing,SCLSingle Family Low IncomeLighting Exterior StandardEISA 2020 Backstop Exterior LampExisting,SCLSingle Family Low IncomeLighting Exterior StandardExisting,SCL,Single Family Low Income,Lighting Exterior Standard,3,EISA 2020 Backstop Exterior Lamp,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard2,SCLSingle Family Low IncomeLighting Exterior Standard2Existing,SCLSingle Family Low IncomeLighting Exterior StandardHalogen - EISA StandardExisting,SCLSingle Family Low IncomeLighting Exterior StandardExisting,SCL,Single Family Low Income,Lighting Exterior Standard,2,Halogen - EISA Standard,Existing,0.134089327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard1,SCLSingle Family Low IncomeLighting Exterior Standard1Existing,SCLSingle Family Low IncomeLighting Exterior StandardIncandescent - Below StandardExisting,SCLSingle Family Low IncomeLighting Exterior StandardExisting,SCL,Single Family Low Income,Lighting Exterior Standard,1,Incandescent - Below Standard,Existing,0.004209335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard6,SCLSingle Family Low IncomeLighting Exterior Standard6New,SCLSingle Family Low IncomeLighting Exterior StandardLEDNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,6,LED,New,0.861701337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard5,SCLSingle Family Low IncomeLighting Exterior Standard5New,SCLSingle Family Low IncomeLighting Exterior StandardMarket Average Lighting ExteriorNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,5,Market Average Lighting Exterior,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard4,SCLSingle Family Low IncomeLighting Exterior Standard4New,SCLSingle Family Low IncomeLighting Exterior StandardCFLNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,4,CFL,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard3,SCLSingle Family Low IncomeLighting Exterior Standard3New,SCLSingle Family Low IncomeLighting Exterior StandardEISA 2020 Backstop Exterior LampNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,3,EISA 2020 Backstop Exterior Lamp,New,0.138298663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard2,SCLSingle Family Low IncomeLighting Exterior Standard2New,SCLSingle Family Low IncomeLighting Exterior StandardHalogen - EISA StandardNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,2,Halogen - EISA Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Exterior Standard,SCLSingle Family Low IncomeLighting Exterior Standard1,SCLSingle Family Low IncomeLighting Exterior Standard1New,SCLSingle Family Low IncomeLighting Exterior StandardIncandescent - Below StandardNew,SCLSingle Family Low IncomeLighting Exterior StandardNew,SCL,Single Family Low Income,Lighting Exterior Standard,1,Incandescent - Below Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent3,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent3Existing,SCLSingle Family Low IncomeLighting Interior Linear FluorescentTLED Linear LampExisting,SCLSingle Family Low IncomeLighting Interior Linear FluorescentExisting,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,3,TLED Linear Lamp,Existing,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent2,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent2Existing,SCLSingle Family Low IncomeLighting Interior Linear FluorescentMarket Average Linear FluorescentExisting,SCLSingle Family Low IncomeLighting Interior Linear FluorescentExisting,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,2,Market Average Linear Fluorescent,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent1,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent1Existing,SCLSingle Family Low IncomeLighting Interior Linear FluorescentFederal Standard 2018 T8 Linear Fluorescent LampExisting,SCLSingle Family Low IncomeLighting Interior Linear FluorescentExisting,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,1,Federal Standard 2018 T8 Linear Fluorescent Lamp,Existing,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent3,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent3New,SCLSingle Family Low IncomeLighting Interior Linear FluorescentTLED Linear LampNew,SCLSingle Family Low IncomeLighting Interior Linear FluorescentNew,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,3,TLED Linear Lamp,New,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent2,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent2New,SCLSingle Family Low IncomeLighting Interior Linear FluorescentMarket Average Linear FluorescentNew,SCLSingle Family Low IncomeLighting Interior Linear FluorescentNew,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,2,Market Average Linear Fluorescent,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent1,SCLSingle Family Low IncomeLighting Interior Linear Fluorescent1New,SCLSingle Family Low IncomeLighting Interior Linear FluorescentFederal Standard 2018 T8 Linear Fluorescent LampNew,SCLSingle Family Low IncomeLighting Interior Linear FluorescentNew,SCL,Single Family Low Income,Lighting Interior Linear Fluorescent,1,Federal Standard 2018 T8 Linear Fluorescent Lamp,New,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty5,SCLSingle Family Low IncomeLighting Interior Specialty5Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyLED - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,5,LED - Specialty,Existing,0.838035111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty4,SCLSingle Family Low IncomeLighting Interior Specialty4Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyMarket Average Lighting Interior - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,4,Market Average Lighting Interior - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty3,SCLSingle Family Low IncomeLighting Interior Specialty3Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyCFL - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,3,CFL - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty2,SCLSingle Family Low IncomeLighting Interior Specialty2Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyEISA 2020 Backstop Interior - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,2,EISA 2020 Backstop Interior - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty1,SCLSingle Family Low IncomeLighting Interior Specialty1Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyIncandescent - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,1,Incandescent - Specialty,Existing,0.161964889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty5,SCLSingle Family Low IncomeLighting Interior Specialty5New,SCLSingle Family Low IncomeLighting Interior SpecialtyLED - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,5,LED - Specialty,New,0.838035111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty4,SCLSingle Family Low IncomeLighting Interior Specialty4New,SCLSingle Family Low IncomeLighting Interior SpecialtyMarket Average Lighting Interior - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,4,Market Average Lighting Interior - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty3,SCLSingle Family Low IncomeLighting Interior Specialty3New,SCLSingle Family Low IncomeLighting Interior SpecialtyCFL - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,3,CFL - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty2,SCLSingle Family Low IncomeLighting Interior Specialty2New,SCLSingle Family Low IncomeLighting Interior SpecialtyEISA 2020 Backstop Interior - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,2,EISA 2020 Backstop Interior - Specialty,New,0.161964889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty1,SCLSingle Family Low IncomeLighting Interior Specialty1New,SCLSingle Family Low IncomeLighting Interior SpecialtyIncandescent - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,1,Incandescent - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard6,SCLSingle Family Low IncomeLighting Interior Standard6Existing,SCLSingle Family Low IncomeLighting Interior StandardLEDExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,6,LED,Existing,0.855432989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard5,SCLSingle Family Low IncomeLighting Interior Standard5Existing,SCLSingle Family Low IncomeLighting Interior StandardMarket Average Lighting InteriorExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,5,Market Average Lighting Interior,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard4,SCLSingle Family Low IncomeLighting Interior Standard4Existing,SCLSingle Family Low IncomeLighting Interior StandardCFLExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,4,CFL,Existing,0.047160187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard3,SCLSingle Family Low IncomeLighting Interior Standard3Existing,SCLSingle Family Low IncomeLighting Interior StandardEISA 2020 Backstop Interior LampExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,3,EISA 2020 Backstop Interior Lamp,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard2,SCLSingle Family Low IncomeLighting Interior Standard2Existing,SCLSingle Family Low IncomeLighting Interior StandardHalogen - EISA StandardExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,2,Halogen - EISA Standard,Existing,0.090076202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard1,SCLSingle Family Low IncomeLighting Interior Standard1Existing,SCLSingle Family Low IncomeLighting Interior StandardIncandescent - Below StandardExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,1,Incandescent - Below Standard,Existing,0.007330622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard6,SCLSingle Family Low IncomeLighting Interior Standard6New,SCLSingle Family Low IncomeLighting Interior StandardLEDNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,6,LED,New,0.855432989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard5,SCLSingle Family Low IncomeLighting Interior Standard5New,SCLSingle Family Low IncomeLighting Interior StandardMarket Average Lighting InteriorNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,5,Market Average Lighting Interior,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard4,SCLSingle Family Low IncomeLighting Interior Standard4New,SCLSingle Family Low IncomeLighting Interior StandardCFLNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,4,CFL,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard3,SCLSingle Family Low IncomeLighting Interior Standard3New,SCLSingle Family Low IncomeLighting Interior StandardEISA 2020 Backstop Interior LampNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,3,EISA 2020 Backstop Interior Lamp,New,0.144567011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard2,SCLSingle Family Low IncomeLighting Interior Standard2New,SCLSingle Family Low IncomeLighting Interior StandardHalogen - EISA StandardNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,2,Halogen - EISA Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard1,SCLSingle Family Low IncomeLighting Interior Standard1New,SCLSingle Family Low IncomeLighting Interior StandardIncandescent - Below StandardNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,1,Incandescent - Below Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave3,SCLSingle Family Low IncomeMicrowave3Existing,SCLSingle Family Low IncomeMicrowaveTSL4 EfficiencyExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,3,TSL4 Efficiency,Existing,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave2,SCLSingle Family Low IncomeMicrowave2Existing,SCLSingle Family Low IncomeMicrowaveMarket Average MicrowaveExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,2,Market Average Microwave,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave1,SCLSingle Family Low IncomeMicrowave1Existing,SCLSingle Family Low IncomeMicrowaveFederal Standard 2016 MicrowaveExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,1,Federal Standard 2016 Microwave,Existing,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave3,SCLSingle Family Low IncomeMicrowave3New,SCLSingle Family Low IncomeMicrowaveTSL4 EfficiencyNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,3,TSL4 Efficiency,New,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave2,SCLSingle Family Low IncomeMicrowave2New,SCLSingle Family Low IncomeMicrowaveMarket Average MicrowaveNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,2,Market Average Microwave,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave1,SCLSingle Family Low IncomeMicrowave1New,SCLSingle Family Low IncomeMicrowaveFederal Standard 2016 MicrowaveNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,1,Federal Standard 2016 Microwave,New,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor2,SCLSingle Family Low IncomeMonitor2Existing,SCLSingle Family Low IncomeMonitorENERGY STAR DisplayExisting,SCLSingle Family Low IncomeMonitorExisting,SCL,Single Family Low Income,Monitor,2,ENERGY STAR Display,Existing,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor1,SCLSingle Family Low IncomeMonitor1Existing,SCLSingle Family Low IncomeMonitorStandard MonitorExisting,SCLSingle Family Low IncomeMonitorExisting,SCL,Single Family Low Income,Monitor,1,Standard Monitor,Existing,0.9148658,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor2,SCLSingle Family Low IncomeMonitor2New,SCLSingle Family Low IncomeMonitorENERGY STAR DisplayNew,SCLSingle Family Low IncomeMonitorNew,SCL,Single Family Low Income,Monitor,2,ENERGY STAR Display,New,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244,0.085134244
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor1,SCLSingle Family Low IncomeMonitor1New,SCLSingle Family Low IncomeMonitorStandard MonitorNew,SCLSingle Family Low IncomeMonitorNew,SCL,Single Family Low Income,Monitor,1,Standard Monitor,New,0.9148658,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756,0.914865756
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device2,SCLSingle Family Low IncomeMultifunction Device2Existing,SCLSingle Family Low IncomeMultifunction DeviceENERGY STAR Multifunction Device (All-in-one)Existing,SCLSingle Family Low IncomeMultifunction DeviceExisting,SCL,Single Family Low Income,Multifunction Device,2,ENERGY STAR Multifunction Device (All-in-one),Existing,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device1,SCLSingle Family Low IncomeMultifunction Device1Existing,SCLSingle Family Low IncomeMultifunction DeviceStandard Multifunction Device (All-in-one)Existing,SCLSingle Family Low IncomeMultifunction DeviceExisting,SCL,Single Family Low Income,Multifunction Device,1,Standard Multifunction Device (All-in-one),Existing,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device2,SCLSingle Family Low IncomeMultifunction Device2New,SCLSingle Family Low IncomeMultifunction DeviceENERGY STAR Multifunction Device (All-in-one)New,SCLSingle Family Low IncomeMultifunction DeviceNew,SCL,Single Family Low Income,Multifunction Device,2,ENERGY STAR Multifunction Device (All-in-one),New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device1,SCLSingle Family Low IncomeMultifunction Device1New,SCLSingle Family Low IncomeMultifunction DeviceStandard Multifunction Device (All-in-one)New,SCLSingle Family Low IncomeMultifunction DeviceNew,SCL,Single Family Low Income,Multifunction Device,1,Standard Multifunction Device (All-in-one),New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
